id,gap_convdate_appcreated,days_active_app,utm_source,device_model,Android_app_version,device_price_cat,grade,current_streak,max_streak,total_timespent_last7D,comp_activity,comp_news,comp_reading,submitq_attempt,submitq_accuracy,total_navigations,total_visit,freados_earned,user_category
d480c07d-011a-4a22-ad4c-306b4cf531eb,6,1,Club1BR,V2052,5.7.1.6,Medium,Grade 6,0,0,20.88333333,0,0,0,0,0,21,0,0,fammam
d493218e-94de-4175-b922-0cfef04c9cbc,6,3,Club1BR,CPH1945,5.7.1.6,High,Grade 6,0,1,8.116666667,0,0,0,4,0,23,0,700,ftoqzy
d4a74521-0d41-4ff1-84fe-62d711f2e716,12,2,Organic,CPH1819,5.7.1.6,High,Grade 1,0,0,0,0,0,0,0,0,0,0,0,#N/A
d4a83c13-fbb5-4d83-b853-495ea3f19377,30,7,Club1BR,SM-A520F,5.7.1.5,Medium,Grade 4,0,0,7.383333333,0,0,0,0,0,3,1,100,kwdlum
d4d52c82-b22b-40bd-a6cf-865c27c522bd,14,11,Club1BR,0,0,0,Grade 2,9,9,68.13333333,1,0,0,20,0.6,15,0,5690,avcrmk
d4ddebc7-ec6b-447a-b72a-6ce940e312e2,43,1,Club1BR,M2003J15SC,5.7.1.5,Medium,Grade 1,0,0,0.183333333,0,0,0,0,0,0,0,0,vbzopa
d4e493fd-d819-4b01-b5ee-14142764acdf,22,2,Organic,"IPAD7,11",0,High,Grade 2,0,0,20.03333333,0,0,0,4,0.75,10,0,4700,#N/A
d511a75d-cfbe-4b30-9a89-aa1c46218160,15,3,Club1BR,PIXEL 4A,5.7.1.6,High,Grade 3,0,1,0,0,0,0,0,0,0,0,0,728479
d53e24ef-d213-41ae-8118-06e0ff9d0d14,12,2,Organic,SM-M307F,5.7.1.5,Medium,Grade 1,0,0,10,0,0,0,0,0,0,0,0,#N/A
d56e9812-6947-44d7-ba31-7f73d969c757,1,2,Club1BR,SM-J810G,5.7.1.6,Medium,Grade 3,0,1,25.6,1,2,0,2,1,3,2,1600,849515
d5726bcf-a3c2-4a82-bb43-473a728e0b68,10,4,Organic,SM-A225F,5.7.1.7,Medium,Grade 5,1,1,10.86666667,0,0,0,5,0.4,0,0,1300,#N/A
d5b14a65-e5f4-41f5-91a6-8c647be79ae2,4,10,Organic,REDMI 8,5.7.1.7,Low,Grade 2,8,8,104.3,2,0,0,19,0.052631579,21,3,5330,#N/A
d5b8d96e-f88e-4ff7-907e-0d8b46ce70e1,3,3,Organic,M2007J20CI,5.7.1.6,High,Grade 3,0,0,4.516666667,0,0,0,3,0.666666667,0,0,200,#N/A
d5d3095f-0f87-4f17-8e55-5a6a9dc21eba,41,4,Organic,M2006C3LII,5.7.1.4,Low,Grade 4,0,0,0.183333333,0,0,0,0,0,0,0,0,#N/A
d5fdd421-a96d-4e83-b0c5-b12fedac0158,5,3,Organic,REDMI NOTE 5 PRO,5.7.1.5,Medium,Grade 3,0,0,29.96666667,0,0,0,12,0.583333333,21,0,1050,#N/A
d5fec5b5-db5d-4f08-833d-558c7604f617,89,2,Club1BR,"IPHONE13,2",0,High,Grade 5,0,0,0.05,0,0,0,0,0,1,0,0,eihdlk
d627ecec-6bbb-4c18-a3d2-1c4ccfe483f3,6,2,Club1BR,M2003J15SC,5.7.1.7,Medium,Grade 6,0,1,23.03333333,0,0,0,0,0,36,1,0,xlrrsp
d62caf20-b4e8-4cbd-8210-334aa053f723,13,2,Organic,SM-A505F,5.7.1.5,Medium,Grade 1,0,0,7.2,0,0,0,0,0,1,0,0,#N/A
d63e6176-c75d-48ca-afa4-b1a1df5a8a10,4,7,Organic,REDMI 8,5.7.1.6,Low,Grade 2,0,4,47.1,0,0,0,2,1,13,0,2800,#N/A
d64b4a9b-49cc-412f-9262-139789fad63a,666,2,Organic,SM-M515F,5.7.1.6,High,Grade 3,0,0,4.4,0,0,0,0,0,3,0,0,#N/A
d676b7ac-5d19-4025-89f9-e18d9150c8aa,758,5,Organic,SM-A528B,5.7.1.7,High,Grade 1,0,1,0,0,0,0,0,0,1,0,0,#N/A
d682a115-ae64-44e1-9dea-f70a2cb3e04e,15,11,Organic,SM-J710F,5.7.1.6,Medium,Grade 2,0,4,34.43333333,0,1,0,17,0.647058824,8,0,2200,#N/A
d68c9028-7f03-45d9-bb84-bc477142bfae,7,2,Club1BR,1904,5.7.1.6,Medium,Grade 3,0,0,3.483333333,0,0,0,0,0,7,0,0,yqatqq
d6a01c0f-3718-43a4-952b-5851b8f5b5f0,4,2,Organic,"IPAD11,3",0,High,Grade 6,0,0,24.06666667,0,0,0,0,0,8,0,0,#N/A
d6b876f0-9403-4ea1-883b-8c294aae0edd,8,4,Club1BR,REDMI NOTE 7 PRO,5.7.1.5,Medium,Grade 2,0,0,37.5,0,0,0,0,0,24,2,0,437298
d6d2904c-7801-4296-8abb-5cd2a35c5c0d,5,4,Organic,M2003J15SC,5.7.1.6,Medium,Grade 4,0,2,15.38333333,0,2,0,2,1,5,0,450,#N/A
d6fdc41a-55dd-4060-8b6a-e20f2520a1f1,23,2,Club1BR,SM-A505F,5.7.1.6,Medium,Grade 4,0,0,5.933333333,0,0,0,0,0,0,1,0,642574
d70bd414-1244-48ae-9a10-ad07cfd6cbec,3,1,Club1BR,1819,5.7.1.6,Medium,Grade 5,0,1,14.38333333,0,0,0,0,0,27,3,330,933095
d71d9f23-8f7c-4133-8441-ea035e4226d9,10,7,Organic,REDMI NOTE 9 PRO MAX,5.7.1.7,Medium,Grade 2,2,2,25.36666667,3,0,0,14,0.642857143,17,0,3540,#N/A
d736cd62-6a38-496e-a6e1-717143c98d15,7,3,Organic,"IPAD4,2",0,High,Grade 3,0,0,10.28333333,0,0,0,0,0,19,0,100,#N/A
d74f2e90-3677-4957-b38a-e04e5ef5615d,10,10,Club1BR,SM-T515,5.7.1.6,Medium,Grade 1,4,4,15.91666667,1,1,0,5,0.4,8,1,1920,198532
d75c7408-10db-4722-b55d-a9ab2b6db81c,41,3,Club1BR,1901,5.7.1.6,Medium,Grade 2,0,0,2.166666667,0,0,0,0,0,9,0,0,zzxyow
d78b8cc4-fedd-43f4-97f8-0c7893a78c44,10,4,Club1BR,1920,5.7.1.6,Medium,Grade 2,0,0,15.91666667,0,0,0,0,0,8,0,0,kxorlk
d79573b7-6ae5-4d14-b6db-c2170eb060e9,7,4,Club1BR,1818,5.7.1.5,Medium,Grade 1,0,0,3.833333333,0,0,0,0,0,2,0,0,161135
d7a25b8d-52c2-41ac-a556-8558a696845b,5,2,Club1BR,1815,5.7.1.6,Medium,Grade 6,0,0,10.9,0,0,0,0,0,11,0,0,nhnvpp
d7c8a619-e775-4852-94ea-6d5b99ff4919,6,4,Organic,ONEPLUS A6000,5.7.1.6,High,Grade 4,0,0,9.816666667,0,0,0,0,0,13,0,0,#N/A
d7d7b83d-6bc0-4c1e-b655-7299b2c71c9e,7,3,Organic,SM-J710F,5.7.1.6,Medium,Grade 6,0,0,2.816666667,0,0,0,0,0,11,0,0,#N/A
d7dd89b5-aaa7-42c3-9ab6-d269d323a928,10,1,Organic,SM-A920F,5.7.1.5,High,Grade 2,0,0,5.766666667,0,0,0,2,0.5,3,0,350,#N/A
d802ae15-9b0c-403f-ba04-facd9deec1a1,9,2,Organic,CPH2035,5.7.1.6,High,Senior KG,0,0,3.083333333,0,0,0,0,0,5,0,0,#N/A
d82a79f2-1072-4ccd-b4d3-b3feb63b6239,4,5,Club1BR,REDMI NOTE 7 PRO,5.7.1.6,Medium,Grade 4,0,3,52.3,0,0,0,4,0.5,30,0,4300,udnizd
d863a23c-2080-402e-9a7c-172f02cb9c8e,43,1,Organic,1915,5.7.0.4,Medium,Grade 1,0,0,1.616666667,0,0,0,0,0,1,1,0,#N/A
d88e8657-4633-4e98-8f17-fa6ca48933d3,18,10,Club1BR,RMP2102,5.7.1.7,Medium,Grade 2,0,2,11.15,1,0,0,0,0,27,0,1000,869060
d89dd59b-ab09-4b52-9e1d-d20fbeb46182,19,3,Club1BR,SM-M515F,5.7.1.7,High,Grade 1,0,1,12.35,0,0,0,10,1,1,0,0,qzubyg
d8b7f0a9-8814-4cb0-832f-c50d29ec044a,55,5,Club1BR,SM-M515F,5.7.1.6,High,Grade 3,0,0,4.4,0,0,0,3,0,4,0,200,tdrffa
d8bcb15b-636a-4cbf-9d53-a4529cc8668c,1364,1,Organic,LENOVO TB-X606V,5.7.1.6,Medium,Grade 2,0,1,10,0,0,0,0,0,1,0,300,327763
d8c37e81-2088-49e2-8325-22faa35d6347,11,3,Organic,LENOVO TB-X306X,5.7.1.6,Medium,Grade 2,0,1,0.7,0,0,0,0,0,4,0,270,#N/A
d8ee3acf-7666-4ae9-a7ca-ddd244119d6f,9,2,Organic,REDMI 3S,5.7.1.6,High,Grade 4,0,0,0,0,0,0,0,0,0,0,0,#N/A
d8fc23ab-66ff-4ed6-9fc7-080becda718f,2,2,Club1BR,1909,5.7.1.6,High,Grade 3,0,0,11.55,0,0,0,0,0,0,0,0,ftoqzy
d90546d8-2d0d-4fae-9dbd-aeeadbf3a89b,48,3,Club1BR,1907,5.7.1.5,Medium,Grade 3,0,0,39.83333333,0,1,0,1,0,36,0,420,849515
d92405c8-11e5-41b9-823a-41fcbc1e7ccc,1,1,Club1BR,EB2101,5.7.1.6,High,Grade 5,0,1,7.883333333,0,0,0,5,0.8,1,0,400,ftoqzy
d96c0526-68a1-4392-875d-412456a39be0,947,5,Organic,0,0,0,Grade 3,0,1,26.6,0,1,0,1,1,25,0,1200,#N/A
d9788575-2fd9-4ba7-9800-4c9197696b38,7,2,Organic,SM-J600G,5.7.1.6,Medium,Grade 6,0,2,12.11666667,0,0,0,24,0.666666667,5,0,2600,#N/A
d9d6a57b-7d5e-4429-acfc-fb8e81825641,575,6,Organic,"IPAD5,3",0,High,Grade 2,0,1,20.88333333,0,0,0,0,0,9,0,600,#N/A
da04b027-e93c-4965-89a8-009321439056,9,3,Club1BR,SM-F415F,5.7.1.5,Medium,Grade 6,0,0,3.8,0,0,0,0,0,4,0,0,rnxmdo
da0c14e0-97fd-4f33-a262-74f976b12822,2,5,Club1BR,CPH1937,5.7.1.6,Medium,Grade 6,3,3,36.83333333,0,2,0,7,0.571428571,71,0,2300,ynivfn
da101823-7a4c-412f-ba73-4062f0422c66,9,3,Club1BR,CPH2251,5.7.1.7,High,Grade 4,0,1,1.816666667,0,0,0,0,0,8,0,0,933095
da2ec294-37f4-4bab-9196-2dc0942fd4d1,7,3,Organic,RMX1825,5.7.1.6,High,Grade 3,0,1,21.88333333,0,0,0,0,0,18,0,100,#N/A
da5e51d4-437e-4146-9962-0740b0aac14f,3,2,Club1BR,SM-J415F,5.7.1.6,Medium,Grade 3,1,2,25.63333333,0,0,0,3,0.333333333,0,0,250,315102
da77ccbb-aa93-4f2a-a91f-c497a32b6572,19,6,Club1BR,0,0,0,Grade 3,0,0,1.783333333,0,0,0,0,0,1,0,144,bijwip
da85721e-de0b-4d81-86f5-797aa36c480c,1,4,Organic,SM-J250F,5.7.1.6,High,Grade 6,0,1,23.13333333,0,0,0,0,0,18,0,100,#N/A
daa7795b-ade4-43fd-bd74-db35a4db4b59,4,5,Club1BR,1951,5.7.1.6,Medium,Grade 3,2,3,53.93333333,1,2,0,20,0.4,66,0,12110,315102
daaf9ecd-32bc-4c4a-99c8-8d44bcdfcc32,576,1,Organic,"IPHONE12,1",0,High,Grade 1,0,0,0.033333333,0,0,0,0,0,1,0,0,#N/A
dabfe8fd-3474-48a1-b02f-cb4af456615e,2,2,Club1BR,CPH1969,5.7.1.7,Medium,Grade 4,1,1,25.16666667,0,0,0,14,0.5,21,2,700,acykcq
db025a1a-3e39-468b-a48d-7e8382c1c88f,687,2,Club1BR,0,0,0,Grade 6,0,0,0,0,0,0,0,0,0,0,0,euqyqq
db113c63-a2f9-42f5-a0e0-53bac25a0cdc,4,2,Club1BR,SM-N950F,5.7.1.6,High,Grade 6,0,0,7.516666667,0,0,0,0,0,0,0,0,ftoqzy
db1d5cc4-dea7-4ced-8472-a01a9e2f859e,2,4,Club1BR,1933,5.7.1.6,High,Grade 3,0,1,30.03333333,0,0,0,11,0.909090909,8,0,8050,315102
db23e2e4-edbe-40ed-9960-57b913175daf,11,3,Club1BR,REDMI 5 PLUS,5.7.1.7,0,Grade 3,0,1,24.46666667,0,0,1,9,0.555555556,11,0,650,869060
db55ca6d-a3bb-4896-9c0e-5383f9971d65,11,2,Club1BR,0,0,0,Grade 4,0,0,24.33333333,1,0,1,0,0,20,0,100,vkobww
dba32cc1-d59c-447b-b039-d7052a0a7153,2,2,Club1BR,SM-A326B,5.7.1.6,0,Grade 3,0,1,40.66666667,0,0,0,0,0,19,0,420,rquvwc
dbe2ae03-a696-49a4-a9a4-f58c4917c46f,6,4,Organic,"IPHONE13,4",0,Medium,Grade 3,0,0,19.66666667,0,0,0,0,0,28,0,0,#N/A
dbf15fcc-5218-4f34-bf4c-b8d675bcb897,6,1,Club1BR,0,0,0,Grade 3,0,0,7.95,0,0,0,0,0,13,0,0,sfpsin
dbf661ab-0d60-45d3-8e19-00ad20f8ac18,38,5,Organic,LENOVO TB-8505X,5.7.1.6,High,Grade 6,0,1,5.716666667,0,0,0,0,0,6,0,100,#N/A
dc3b438a-0c61-4603-a629-4db390bf67c7,5,2,Club1BR,REDMI NOTE 9 PRO,5.7.1.6,Medium,Senior KG,0,1,16.51666667,0,0,0,0,0,1,0,100,20284
dc8096a0-c76f-479f-bceb-1761a82cff84,1,3,Club1BR,CPH2095,5.7.1.6,Medium,Grade 4,1,3,25.06666667,0,0,0,0,0,16,0,770,343836
dc831317-a1ea-4f3c-bad6-b47e6bd2bc3b,671,2,Organic,0,0,0,Grade 3,0,0,22.91666667,0,0,0,0,0,60,0,0,#N/A
dc8a9f8b-2d58-4b84-ae97-9ca1f9ccfdf1,4,5,Organic,V2055,5.7.1.7,High,Grade 3,1,1,12.93333333,7,0,0,3,0.666666667,13,0,300,#N/A
dc9fbcbf-d468-46a6-8656-148190037c78,9,4,Organic,REDMI NOTE 8 PRO,5.7.1.7,Medium,Grade 5,0,1,0.016666667,0,0,0,0,0,0,0,0,#N/A
dcae5931-1d60-4fa2-9021-476cf7c3db7b,1,2,Organic,EB2101,5.7.1.6,High,Grade 2,0,1,18.61666667,0,0,0,0,0,13,0,540,#N/A
dcbe0d45-565c-4409-b528-55b3aa8f4327,3,4,Club1BR,CPH1969,5.7.1.6,Medium,Grade 2,1,2,35.65,0,0,0,4,0.25,20,1,300,219519
dcd2d7d2-d7fe-42cf-8984-50fe4147c025,3,7,Club1BR,REDMI NOTE 7 PRO,5.7.1.5,Medium,Grade 2,0,0,51.4,0,1,0,6,0.5,2,0,850,921281
dce894c6-60c4-4d4d-bf8e-8bdf9c98a9c8,33,1,Organic,CPH2285,5.7.1.6,High,Grade 2,0,0,0,0,0,0,0,0,0,0,0,#N/A
dcf90b06-d066-4313-bb03-df956c39adf9,225,4,Club1BR,REDMI NOTE 5 PRO,5.7.0.3,Medium,Grade 4,1,1,4.483333333,0,0,0,0,0,6,0,2900,bhwtnp
dcfea984-5c4f-4fb9-9ff1-093837bf21c9,31,4,Organic,REDMI NOTE 9 PRO MAX,5.7.1.6,Medium,Grade 5,0,0,10.21666667,0,0,0,0,0,9,1,1000,#N/A
dd078bdf-a282-42e3-b4a4-775b9af33416,10,1,Club1BR,ONEPLUS A5010,5.7.1.6,High,Grade 2,0,0,10,0,0,0,0,0,4,0,0,869060
dd84be3f-d0a3-4400-a235-1e7c0565621a,3,3,Organic,REDMI NOTE 7 PRO,5.7.1.6,Medium,Grade 3,0,0,5.6,0,0,0,0,0,1,0,0,#N/A
dda9bf3d-d958-49fb-8979-2f0101f932f5,38,4,Organic,"IPHONE14,5",0,High,Senior KG,0,0,10,0,0,0,0,0,2,0,100,#N/A
de00bc9b-846c-4ca2-908c-de7aba485f58,2,5,Organic,1935,5.7.1.6,Medium,Grade 6,0,1,39.63333333,0,0,0,0,0,51,0,160,#N/A
de040228-f2b6-4f3f-8985-fa68257b9647,6,3,Club1BR,V2025,5.7.1.6,High,Grade 5,0,0,38.7,0,0,0,0,0,6,0,1000,ftoqzy
de1eebaf-90e9-4ac2-8f9a-5ad9c7ffe594,5,3,Organic,1915,5.7.1.5,Medium,Grade 6,0,0,6.183333333,0,0,0,0,0,11,0,100,#N/A
de243cde-f4ea-4efe-b08c-472524f3c5c1,5,2,Club1BR,SM-M515F,5.7.1.6,High,Grade 3,0,0,11.13333333,0,0,0,0,0,4,0,0,ftoqzy
de4952e3-d4c5-4b01-834c-203c2238b540,36,3,Club1BR,SM-M315F,5.7.1.5,Medium,Senior KG,0,0,1.516666667,0,0,0,5,0.2,0,0,250,zlvkoh
de4a08cd-d2e5-4933-ae07-64da6aff7797,17,3,Club1BR,CPH2201,5.7.1.6,High,Grade 1,0,0,10.83333333,0,0,0,0,0,1,0,0,309102
de7ad956-58ce-419d-a60a-0f19a331ec7d,2,1,Club1BR,V2036,5.7.1.6,Medium,Grade 4,0,1,11.76666667,1,0,0,0,0,6,0,0,933095
de7e1fe6-8df9-4411-aa4e-285c24e6af67,9,2,Club1BR,SM-J250F,5.7.1.6,High,Grade 1,0,0,16.23333333,0,0,0,0,0,6,0,0,ftoqzy
de8dc468-b97f-4a13-b0ca-c14748b80aae,7,10,Club1BR,REDMI 6A,5.7.1.6,Low,Grade 5,0,0,0,4,0,0,5,0.4,35,0,780,ybtduc
de9fe082-72de-46ef-8b48-043895fd63c8,3,4,Club1BR,"IPHONE13,3",0,High,Grade 6,0,0,4.166666667,0,0,0,0,0,8,0,100,ahrdia
deaa161e-b1e7-46aa-800c-13e8f1841cce,16,1,Organic,"IPHONE10,1",0,High,Senior KG,0,0,1.45,0,0,0,0,0,3,0,0,#N/A
dec19352-2efd-43d9-8a9e-6c781e7587c6,3,5,Club1BR,REDMI NOTE 4,5.7.1.6,Low,Grade 4,0,2,45.73333333,0,0,0,4,1,39,0,1840,112064
dedd3f38-81e4-4d6f-bca9-b6fba26d14d2,68,5,Club1BR,LAVA_A3,5.7.0.4,0,Grade 5,0,0,0.183333333,0,0,0,0,0,0,0,0,rpbtcp
deeac091-389c-4726-b51e-270b470a046e,2,1,Club1BR,1916,5.7.1.6,High,Grade 3,0,0,10,0,0,0,0,0,0,0,0,dadyvh
df286622-4e97-4191-b1aa-fa81ce75cceb,8,5,Club1BR,EB2101,5.7.1.6,High,Grade 1,0,0,20.98333333,0,0,0,0,0,0,0,0,avcrmk
df3b251c-dd62-4cd6-b704-75b5934bcedb,48,1,Club1BR,A1601,5.7.1.4,Medium,Grade 3,0,0,0.65,0,0,0,0,0,6,0,0,ikwwdz
df4c526b-93a5-4f10-bf55-2d723410be91,283,2,Club1BR,"IPHONE12,1",0,High,Grade 4,0,0,6.616666667,0,0,0,0,0,5,0,0,549852
df539e2e-214c-47ec-a556-b759e44136a8,11,2,Club1BR,LENOVO TB-X306X,5.7.1.6,Medium,Grade 6,0,1,0,0,0,0,0,0,0,0,0,ftoqzy
df5d93a0-658a-4716-b4f7-f15e3c2a41d2,2,5,Club1BR,POCO M2 PRO,5.7.1.6,Medium,Grade 1,5,6,48.91666667,4,0,0,15,0.666666667,38,0,0,219519
df783680-5abd-44f9-bc09-1df8e3311637,2,4,Organic,CPH2239,5.7.1.6,High,Grade 6,0,2,27.83333333,3,0,0,8,0.25,15,0,430,#N/A
df8fe59b-5ce7-4344-aa44-fa49965fec42,29,3,Club1BR,TA-1032,5.7.1.4,Low,Grade 5,0,0,19.23333333,0,0,0,0,0,2,0,0,fjovmm
dfb82aea-de6c-472f-a91b-7329042af99b,2,2,Club1BR,SM-A505F,5.7.1.6,Medium,Grade 5,0,1,10,0,0,0,13,0.307692308,1,0,2670,rquvwc
dfd94bac-bc0e-46a6-9212-b976496e1472,5,1,Organic,SM-A315F,5.7.1.6,Medium,Grade 3,0,0,10.2,0,0,0,1,0,4,0,100,#N/A
dff61ad6-3009-4629-9d4c-1a325429a25f,6,1,Club1BR,M2101K7AI,5.7.1.5,Medium,Grade 1,0,0,10,0,0,0,0,0,0,0,0,869060
e0173eac-e60f-41d3-a132-cfb7c2c77aeb,566,3,Club1BR,SM-M307F,5.7.1.6,Medium,Grade 2,0,1,17.1,0,0,0,0,0,25,3,0,578447
e01c5e15-e14e-4916-b8f5-9fc703007e48,2,2,Club1BR,SM-E225F,5.7.1.6,Medium,Grade 4,0,1,8.933333333,0,0,0,0,0,0,0,300,rkemwt
e01cb30d-59af-4891-afd6-b674cc3afead,4,5,Organic,V2111,5.7.1.6,High,Grade 4,0,1,15.25,0,0,0,0,0,17,1,1300,#N/A
e02a290f-04fc-4e44-955c-19d0acaac9c0,2,3,Organic,RMX2061,5.7.1.6,High,Grade 2,0,2,33.26666667,0,0,0,0,0,11,0,0,#N/A
e05f8da4-8e6c-4959-a401-526d2e11de2c,2,2,Organic,SM-A515F,5.7.1.6,High,Grade 2,1,2,16.06666667,0,3,0,11,0.363636364,21,0,1150,#N/A
e07bea11-753f-429f-9237-6b218c2bbb0b,1,1,Club1BR,NOKIA 7.2,5.7.1.6,Medium,Grade 3,0,0,16.83333333,0,0,0,0,0,29,1,0,ftoqzy
e098343b-9848-4222-840d-0083ee61c192,3,1,Club1BR,CPH2239,5.7.1.7,High,Grade 3,0,0,11.13333333,0,0,0,0,0,18,1,0,euptls
e0a717a8-51a2-422b-9764-5ca5b16c4e8c,9,2,Club1BR,1907,5.7.1.5,Medium,Grade 2,0,0,0,0,0,0,0,0,0,0,0,869060
e0dfb627-d0c9-4eb3-af8f-e93793978ee0,3,2,Organic,RMX1971,5.7.1.6,Medium,Grade 6,0,0,3.7,0,0,0,0,0,5,0,0,#N/A
e0e6987f-9a30-4e5a-a833-546dbb2f5115,3,1,Organic,M2004J19C,5.7.1.6,Low,Grade 3,0,0,2.716666667,0,0,0,0,0,0,0,0,#N/A
e0ecb2e6-df9b-42d2-9e0e-7bbdbfae5f8b,3,4,Club1BR,0,0,0,Grade 6,0,1,23.1,0,0,0,0,0,34,0,200,fetnxp
e0ed3e47-be14-4699-b20e-2ce2bfdcbe2c,5,5,Club1BR,V2022,5.7.1.6,High,Grade 5,0,0,20.78333333,0,0,0,0,0,26,0,0,933095
e136229a-8815-454d-be41-56290ca737d5,3,5,Club1BR,0,0,0,Grade 3,0,3,32.66666667,0,10,0,14,0.928571429,11,0,2418,udnizd
e16ee91e-c74a-47ea-8931-c8e8f3ca4ae4,2,2,Club1BR,SM-E625F,5.7.1.6,High,Grade 5,0,0,13,0,0,0,0,0,13,0,0,pcifgf
e1baf8d2-adcb-474e-a445-af467306ff9d,5,2,Organic,SM-M515F,5.7.1.6,High,Grade 3,0,0,26.38333333,0,0,0,0,0,42,2,100,#N/A
e1c946ae-7e98-4e7d-ac44-fd2b48958624,83,2,Club1BR,SM-G975U1,5.7.1.6,0,Grade 1,0,0,2.6,0,0,0,0,0,6,0,0,twrejb
e1d3962d-39fc-4121-aebc-4bbd5684ce8d,3,4,Organic,REDMI NOTE 8 PRO,5.7.1.6,Medium,Grade 3,0,1,17.68333333,1,0,0,0,0,6,0,0,#N/A
e1e0892c-7fba-4a1b-9519-8d5d985797c6,2,4,Club1BR,RMP2102,5.7.1.6,Medium,Grade 2,3,3,38.96666667,2,0,0,5,1,23,0,1550,xrgoup
e1fb4626-8d23-46c6-9d93-f83df75cd5fc,11,3,Organic,M2006C3MII,5.7.1.6,Low,Grade 1,0,0,0.133333333,0,0,0,0,0,0,0,0,#N/A
e2104039-4f18-401c-afde-fee44c17effd,2,5,Club1BR,SM-A305F,5.7.1.7,Medium,Grade 2,6,6,87.36666667,12,1,0,85,0.752941176,147,0,13790,xrgoup
e242a413-cde7-4d7f-9cd3-17992ca8a41e,4,3,Club1BR,CPH1819,5.7.1.6,High,Grade 1,0,1,56.63333333,0,0,0,4,0.5,3,1,1600,315102
e2812715-6645-47a9-a5e2-b2643f86c08f,19,1,Club1BR,CPH2083,5.7.1.5,Low,Grade 2,0,0,0.5,0,0,0,0,0,0,0,0,rdjits
e2935f96-6ecd-4cb0-a1a2-1b8f1cf8dfa1,2,3,Club1BR,RMX1901,5.7.1.6,Medium,Grade 6,0,0,35.28333333,0,0,0,0,0,24,1,0,rpbtcp
e294d340-eb4d-44dc-a26e-525e4af56ce8,2,5,Organic,SM-A205F,5.7.1.6,Medium,Grade 6,0,1,11.35,0,0,0,14,0.642857143,12,0,1850,#N/A
e29a8b47-d94a-45b9-986c-69a633ac212c,1,5,Organic,M2006C3MI,5.7.1.6,High,Grade 3,0,1,10.36666667,0,0,0,13,0.692307692,8,0,6650,#N/A
e2b82f95-6d8e-406d-b943-d5b78f1f38e6,8,3,Organic,V2029,5.7.1.6,Medium,Grade 3,0,0,2.866666667,0,0,0,0,0,20,0,0,#N/A
e2dbb451-93be-4a03-8bcc-f115d87e1409,34,1,Organic,RMX3085,5.7.1.4,Medium,Grade 6,0,0,0.616666667,0,0,0,0,0,8,0,0,#N/A
e31cca7b-0420-4a36-b4b8-77ca7a9914f6,6,2,Organic,1951,5.7.1.6,Medium,Grade 5,0,0,4.083333333,0,0,0,0,0,11,0,0,#N/A
e333376c-62d9-4f6c-a434-351024bc063e,2,1,Club1BR,SM-M215F,5.7.1.6,Medium,Grade 4,0,0,2.783333333,0,0,0,0,0,9,0,0,852287
e34ae363-7a1d-4adb-8b45-09c374e699f2,2,2,Organic,REDMI NOTE 9 PRO MAX,5.7.1.7,Medium,Grade 6,4,4,24.73333333,1,9,0,9,0.888888889,26,1,4320,#N/A
e34f5fb7-a68a-4f95-b7b0-587e5bc0ca66,19,1,Organic,CPH2139,5.7.1.6,Medium,Grade 1,0,0,2.183333333,0,0,0,0,0,1,0,0,#N/A
e380c147-15ae-4dee-b109-3385ed820ccb,12,1,Organic,SM-T295,5.7.1.5,Medium,Grade 5,0,0,11.31666667,0,0,0,0,0,8,0,0,#N/A
e3a1763a-230c-4c8a-a6c3-aa8fb510c51e,4,4,Club1BR,SM-F415F,5.7.1.6,Medium,Grade 5,0,0,17.36666667,0,0,0,0,0,9,0,0,rquvwc
e3a75d10-5852-4e09-908b-236fd1b8fb41,43,2,Organic,SM-E625F,5.7.1.4,High,Grade 2,0,0,1.116666667,0,0,0,0,0,3,0,0,#N/A
e3b59082-777f-4f03-b4a6-06f9691cb9ac,23,8,Club1BR,0,0,0,Grade 2,0,1,54.1,14,0,0,23,0.608695652,16,0,2690,bijwip
e3c7fa3c-d4fa-47e7-8e55-dd45a0b9117b,2,2,Club1BR,"IPHONE13,3",0,High,Grade 4,0,0,25.78333333,2,0,0,0,0,48,0,300,ftoqzy
e3dceaf9-d785-4cd8-a7fb-8023e6197fcf,9,2,Organic,1904,5.7.1.6,Medium,Grade 3,0,0,0,0,0,0,0,0,0,0,0,#N/A
e3f88e36-15df-4479-a1b2-d1251525a850,19,3,Club1BR,SM-A217F,5.7.1.5,Medium,Grade 1,0,0,4.55,0,0,0,0,0,1,0,0,vqoole
e4083a44-66c4-427e-940d-8cf86c77f89f,11,3,Club1BR,SM-M307F,5.7.1.6,Medium,Grade 2,0,0,1.866666667,0,0,0,1,0,2,0,1000,869060
e40c7c37-9181-4cc6-8dc6-4a22d0517e45,7,6,Organic,V2059,5.7.1.6,Medium,Grade 2,1,2,92.18333333,0,1,0,38,0.605263158,15,3,4240,#N/A
e412379d-2cf4-4137-b3c7-157502c030f9,45,4,Organic,ONEPLUS A6000,5.7.1.7,High,Grade 2,1,2,27.53333333,0,6,0,6,0.333333333,23,0,1390,#N/A
e4163165-052a-4b1c-bfc8-7fce5c9b6b9e,2,2,Organic,1726,5.7.1.6,Medium,Grade 5,0,0,21.08333333,0,0,0,0,0,10,0,0,#N/A
